@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
bind,2,2,0,37,37,35,vab,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,0,0,0,9,9,8,False
promot,14,24,38,3,41,17,avb,9,false,of,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
promot,14,35,49,3,52,17,avb,9,false,of,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,True
increas,2,9,11,41,52,43,avb,9,false,in,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,4,5,3,False
potenti,4,2,2,7,9,11,abv,3,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,1,1,0,1,0,1,2,2,1,False
potenti,4,8,12,7,19,11,avb,3,false,by,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
potenti,2,8,10,9,19,11,avb,3,false,by,5,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,2,3,2,4,1,True
norelword,2,8,6,3,9,1,vab,0,false,to,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,2,1,3,2,1,3,2,3,False
homodim,8,0,8,5,13,13,abv,1,false,for,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,0,0,0,3,2,1,5,4,4,False
homodim,8,8,16,5,21,13,avb,1,false,for,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,7,3,4,8,4,4,5,5,4,False
homodim,0,8,8,13,21,13,avb,2,false,for,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,7,3,4,7,3,4,4,5,4,False
respons,20,18,2,3,5,23,abv,1,false,for,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,5,2,3,2,1,1,4,2,4,False
determin,8,6,2,7,9,15,abv,2,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,3,2,1,1,1,0,4,3,2,False
associ,1,2,3,1,4,2,avb,2,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
result,4,10,6,6,12,2,vab,3,false,for,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,1,2,4,1,3,3,1,2,3,4,2,True
regul,7,4,11,6,17,13,avb,3,false,of,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,3,5,3,False
regul,1,4,5,12,17,13,avb,3,false,of,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,4,5,3,True
associ,2,4,2,4,6,2,vab,2,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,1,0,1,3,4,2,True
mediat,4,12,16,4,20,8,avb,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
mediat,2,12,14,6,20,8,avb,2,false,by,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,3,1,True
complex,3,3,0,4,4,1,vab,2,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,0,0,0,3,3,2,True
express,2,8,6,4,10,2,vab,5,false,of,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,3,1,2,2,3,1,False
result,13,8,21,4,25,17,avb,5,false,in,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,0,3,6,1,5,2,6,3,False
result,7,8,15,10,25,17,avb,5,false,in,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,3,0,3,7,2,5,3,6,3,True
phosphoryl,4,10,14,4,18,8,avb,2,true,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,2,5,2,False
form,2,8,10,1,11,3,avb,2,false,through,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
form,2,18,20,1,21,3,avb,2,false,through,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,1,2,4,2,2,3,4,1,True
form,2,28,30,1,31,3,avb,2,false,through,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,6,2,4,3,6,1,False
immunoprecipit,6,4,10,11,21,17,avb,2,false,with,7,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,1,0,1,6,4,2,4,4,2,False
immunoprecipit,6,14,20,11,31,17,avb,2,false,with,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,3,0,3,8,4,4,4,6,2,False
immunoprecipit,4,14,10,21,31,17,vab,2,false,with,10,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,2,0,2,4,6,2,True
link,1,16,17,9,26,10,avb,3,false,to,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,0,4,5,0,5,4,9,5,True
link,1,19,20,9,29,10,avb,3,false,to,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,0,4,4,8,5,True
link,1,21,22,9,31,10,avb,3,false,to,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,0,4,4,8,5,True
link,1,32,33,9,42,10,avb,3,false,to,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,0,4,4,8,5,True
link,1,40,41,9,50,10,avb,3,false,to,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,0,7,8,0,8,4,12,5,True
link,16,19,3,26,29,10,vab,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,3,0,3,2,1,1,9,8,5,False
link,16,21,5,26,31,10,vab,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,3,0,3,2,1,1,9,8,5,False
link,16,32,16,26,42,10,vab,3,false,to,9,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,3,0,3,2,1,1,9,8,5,False
relat,21,3,24,26,50,47,avb,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,9,12,10,False
link,19,21,2,29,31,10,vab,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,2,1,1,8,8,5,False
link,19,32,13,29,42,10,vab,3,false,to,9,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,2,1,1,8,8,5,False
relat,18,3,21,29,50,47,avb,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,8,12,10,False
link,21,32,11,31,42,10,vab,3,false,to,9,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,2,1,1,8,8,5,False
relat,16,3,19,31,50,47,avb,3,false,to,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,8,12,10,False
relat,5,3,8,42,50,47,avb,3,false,to,11,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,8,12,10,False
link,4,12,16,6,22,10,avb,2,false,to,6,11,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,1,0,1,4,2,2,3,4,2,False
link,4,34,38,6,44,10,avb,2,false,to,6,11,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,6,0,6,9,2,7,3,9,2,False
link,12,34,22,22,44,10,vab,2,false,to,11,11,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,6,0,6,5,0,5,4,9,2,False
interact,3,3,0,6,6,9,abv,1,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,3,0,0,0,0,4,4,1,False
interact,3,3,6,6,12,9,avb,1,false,with,5,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,1,0,1,4,3,1,4,2,1,True
interact,3,3,6,6,12,9,avb,1,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,1,0,1,4,3,1,4,2,1,True
distribut,8,14,22,1,23,9,avb,1,false,in,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,4,1,3,2,5,2,False
result,7,4,11,6,17,13,avb,2,false,in,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
express,10,2,12,14,26,24,avb,2,false,of,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,5,3,2,5,4,3,True
interact,3,21,24,14,38,17,avb,1,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,2,4,3,6,2,True
interact,2,12,14,10,24,12,avb,1,false,with,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
interact,5,3,2,4,6,9,abv,1,true,with,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,1,0,3,2,1,3,2,1,False
interact,2,6,8,1,9,3,avb,1,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,2,4,1,True
interact,2,11,13,1,14,3,avb,1,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,1,2,2,1,2,2,1,True
interact,2,18,20,1,21,3,avb,1,true,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
interact,6,11,5,9,14,3,vab,1,false,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,1,1,1,1,0,4,2,1,False
interact,6,18,12,9,21,3,vab,1,true,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,0,2,5,2,3,4,3,1,False
interact,11,18,7,14,21,3,vab,1,true,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,1,2,0,2,4,1,3,2,3,1,False
interact,8,2,10,3,13,11,avb,1,true,with,5,9,7,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,2,3,2,False
norelword,2,17,15,3,18,1,vab,0,false,of,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,4,1,3,2,4,2,False
coexpress,2,5,3,6,9,4,vab,2,true,of,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,1,1,0,4,3,2,False
