@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
express,2,10,8,12,20,10,vab,5,false,of,9,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,5,2,3,4,5,3,False
express,8,10,2,18,20,10,vab,5,false,of,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,4,1,3,1,0,1,5,5,3,False
regul,2,4,2,18,20,16,vab,2,false,of,4,12,4,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,1,0,1,4,5,3,True
regul,2,5,3,4,7,2,vab,2,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,True
involv,9,2,11,2,13,11,avb,1,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,True
increas,1,5,4,5,9,4,vab,3,false,through,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,3,2,1,4,3,2,True
increas,1,5,6,7,13,8,avb,3,false,in,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
increas,1,6,7,8,15,9,avb,4,false,in,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
increas,1,12,13,8,21,9,avb,4,false,in,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
reduc,4,2,6,15,21,19,avb,4,false,in,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,3,4,2,False
involv,10,9,1,1,2,11,abv,1,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,2,1,1,2,1,1,2,1,1,2,2,2,True
norelword,7,12,5,8,13,1,vab,0,false,to,6,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,4,0,4,2,1,1,5,5,1,True
increas,1,1,2,3,5,4,avb,2,false,in,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
alter,5,4,1,1,2,6,abv,1,true,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,2,2,0,2,2,0,2,1,1,3,3,1,True
increas,1,12,13,8,21,9,avb,4,false,in,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
increas,1,15,16,8,24,9,avb,4,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,5,2,False
increas,1,2,3,21,24,22,avb,4,false,in,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,4,5,3,True
increas,1,1,2,3,5,4,avb,3,false,through,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
prevent,5,8,3,24,27,19,vab,1,true,in,11,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,3,1,2,3,5,1,False
activ,2,14,12,7,19,5,vab,2,false,of,7,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,5,6,3,True
respons,27,8,35,7,42,34,avb,2,true,for,7,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,6,3,3,7,4,3,5,4,4,False
respons,15,8,23,19,42,34,avb,2,true,for,10,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,3,3,8,5,3,6,4,4,False
express,6,27,33,1,34,7,avb,2,false,in,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,0,0,0,0,0,0,2,0,1,False
norelword,2,23,21,3,24,1,vab,0,false,to,4,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,7,2,5,6,1,5,2,7,2,False
distribut,2,14,12,4,16,2,vab,1,false,of,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,0,5,5,1,4,3,6,1,True
function,5,19,24,9,33,14,avb,2,false,of,7,7,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,1,4,9,4,5,5,6,3,False
downregul,2,11,9,3,12,1,vab,1,false,of,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,2,4,3,5,1,False
downregul,2,23,21,3,24,1,vab,1,false,of,7,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,0,5,7,2,5,3,6,1,True
downregul,11,23,12,12,24,1,vab,1,false,of,9,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,5,0,5,9,4,5,5,6,1,True
associ,10,5,15,1,16,11,avb,2,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
associ,10,14,24,1,25,11,avb,2,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,2,6,1,True
decreas,2,11,9,16,25,14,vab,2,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,4,1,3,4,6,2,False
suppress,4,10,6,6,12,2,vab,3,false,for,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,3,3,1,False
elimin,19,5,24,6,30,25,avb,3,false,to,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,1,0,1,5,3,2,3,4,2,False
elimin,13,5,18,12,30,25,avb,3,false,to,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,1,0,1,5,3,2,3,4,2,False
inhibitor,6,9,15,3,18,9,avb,2,false,by,6,10,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,3,3,3,True
stimul,6,17,23,5,28,11,avb,2,false,via,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,8,2,6,8,2,6,2,6,4,True
activ,3,2,5,19,24,22,avb,3,false,NA,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,1,0,1,6,4,2,5,5,3,True
inhibit,5,2,7,7,14,12,avb,3,false,in,6,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,2,0,2,6,4,2,5,3,1,True
hydrolysi,2,6,4,10,14,8,vab,3,false,on,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,3,2,6,4,2,5,3,4,False
hydrolysi,2,12,10,10,20,8,vab,3,false,on,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,3,1,5,4,1,5,2,4,False
hydrolysi,6,12,6,14,20,8,vab,3,false,on,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,4,3,1,2,1,1,3,2,4,False
decreas,12,19,31,3,34,15,avb,3,false,by,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,4,4,1,True
norelword,24,26,2,25,27,1,vab,0,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,3,2,1,1,0,3,3,3,False
induc,4,2,6,12,18,16,avb,4,false,by,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,2,0,2,5,7,6,True
stimul,2,9,7,16,23,14,vab,2,false,by,9,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,4,2,2,4,4,3,True
respons,1,14,15,8,23,9,avb,6,false,to,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,2,5,8,3,5,4,7,3,False
respons,1,3,4,6,10,7,avb,1,false,in,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,3,1,2,2,3,2,True
revers,7,1,8,1,9,8,avb,4,false,NA,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
revers,7,5,12,1,13,8,avb,4,false,NA,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
inhibit,1,3,4,9,13,10,avb,4,false,NA,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
involv,1,5,6,5,11,6,avb,3,false,of,6,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
encod,13,14,1,20,21,7,vab,3,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,5,0,5,5,0,5,2,1,1,8,8,3,True
regul,2,23,25,7,32,9,avb,4,false,of,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,3,2,6,4,2,5,3,4,True
express,1,2,3,15,18,16,avb,2,false,of,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,4,4,3,True
express,1,4,5,17,22,18,avb,4,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,4,5,3,True
respons,2,2,4,8,12,10,avb,2,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,2,4,2,True
influenc,1,16,17,12,29,13,avb,2,false,of,13,15,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,6,7,4,True
influenc,1,25,26,12,38,13,avb,2,false,of,13,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,6,6,4,False
control,11,20,9,29,38,18,vab,2,false,of,15,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,3,2,1,7,6,7,False
decreas,5,5,10,5,15,10,avb,2,false,in,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
decreas,5,20,25,5,30,10,avb,2,false,in,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,0,6,8,2,6,3,7,1,False
respons,3,18,15,15,30,12,vab,2,false,to,6,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,7,1,6,9,3,6,4,7,2,False
agonist,17,24,7,21,28,4,vab,3,false,after,11,6,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,5,3,2,4,2,2,3,3,4,False
increas,10,9,19,21,40,31,avb,3,false,in,11,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
increas,3,9,12,28,40,31,avb,3,false,in,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
induc,1,11,12,8,20,9,avb,3,false,in,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
modul,1,4,5,3,8,4,avb,3,false,between,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,0,1,3,2,1,2,2,1,True
regul,13,2,15,17,32,30,avb,2,false,of,10,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,4,7,5,False
alter,8,2,10,1,11,9,avb,2,true,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
alter,8,4,12,1,13,9,avb,2,true,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
alter,2,4,2,11,13,9,vab,2,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,3,0,3,3,0,3,1,0,1,4,4,1,False
decreas,2,4,2,5,7,3,vab,5,false,to,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,0,1,3,0,3,3,1,2,2,4,1,False
express,4,23,27,5,32,9,avb,5,false,to,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,3,4,6,2,4,2,6,2,True
express,2,23,25,7,32,9,avb,5,false,to,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,3,4,8,4,4,4,6,2,True
express,2,16,18,6,24,8,avb,5,true,to,7,4,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
affect,5,2,7,6,13,11,avb,3,true,to,6,4,6,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,2,0,2,6,4,2,5,3,1,False
affect,5,7,12,6,18,11,avb,3,true,to,6,7,6,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,3,0,3,7,4,3,5,4,1,False
affect,5,17,22,6,28,11,avb,3,true,to,6,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,3,0,3,7,4,3,5,4,1,False
affect,2,7,5,13,18,11,vab,3,false,to,4,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,3,4,1,False
increas,13,2,15,13,28,26,avb,3,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,False
increas,8,2,10,18,28,26,avb,3,false,to,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
control,6,13,19,6,25,12,avb,6,false,of,4,7,7,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,6,3,3,5,2,3,4,5,5,False
regul,6,7,13,4,17,10,avb,1,false,in,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,2,1,True
signal,3,18,15,4,19,1,vab,2,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,4,2,2,3,3,2,True
effect,2,6,4,13,17,11,vab,4,false,of,8,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,5,2,3,3,4,2,False
regul,9,2,11,20,31,29,avb,5,false,of,11,13,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,4,2,2,4,5,3,False
regul,9,24,33,20,53,29,avb,5,false,of,11,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,4,5,3,False
caus,16,6,22,31,53,47,avb,5,false,of,13,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,6,3,3,5,5,2,False
activ,3,13,16,1,17,4,avb,4,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,3,5,2,True
activ,9,18,27,5,32,14,avb,4,false,of,5,18,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,6,1,5,9,3,6,4,9,3,True
relat,5,9,14,2,16,7,avb,1,false,by,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,1,2,2,4,4,False
increas,4,5,9,20,29,24,avb,5,false,in,4,16,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,4,6,3,True
requir,5,3,8,22,30,27,avb,3,false,to,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,4,1,3,6,3,3,6,7,3,True
follow,3,13,10,23,33,20,vab,1,false,NA,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,5,1,6,5,1,1,0,1,2,2,6,False
stimul,15,24,9,31,40,16,vab,3,false,for,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,4,2,2,7,5,2,6,3,3,False
upregul,2,2,4,6,10,8,avb,1,false,by,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
upregul,2,7,9,6,15,8,avb,1,false,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
upregul,2,7,5,10,15,8,vab,1,false,by,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,4,1,3,2,4,1,False
influenc,19,4,23,4,27,23,avb,3,false,in,6,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,3,0,3,0,0,0,3,0,0,False
influenc,19,5,24,4,28,23,avb,3,false,in,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,3,0,3,0,0,0,3,0,0,False
influenc,19,15,34,4,38,23,avb,3,false,in,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,3,1,2,0,0,0,3,0,0,False
influenc,4,5,1,27,28,23,vab,3,false,in,9,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,3,0,3,3,0,3,2,1,1,0,0,0,False
influenc,4,15,11,27,38,23,vab,3,false,in,9,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,1,2,6,4,2,0,0,0,False
influenc,5,15,10,28,38,23,vab,3,false,in,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,1,2,6,4,2,0,0,0,False
function,3,4,7,4,11,7,avb,2,false,in,4,10,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,4,1,3,3,5,3,False
correl,9,6,15,7,22,16,avb,2,false,between,9,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,3,0,3,8,3,5,4,6,3,False
mediat,7,6,13,6,19,13,avb,3,false,in,7,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,True
respons,2,14,16,14,30,16,avb,4,false,of,9,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,6,8,5,True
result,12,17,29,4,33,16,avb,3,false,in,7,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,0,6,9,2,7,3,9,2,False
increas,10,12,22,3,25,13,avb,3,true,in,8,7,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,6,2,4,7,3,4,4,6,2,False
mediat,6,31,37,7,44,13,avb,3,false,through,8,20,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,8,2,6,9,4,5,5,6,3,False
affect,9,4,13,15,28,24,avb,5,true,NA,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,5,1,3,0,3,9,5,4,6,5,2,False
increas,3,12,15,10,25,13,avb,4,false,of,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,4,2,2,4,4,4,True
increas,3,19,22,10,32,13,avb,4,false,of,5,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,6,2,4,6,2,4,4,6,4,False
enhanc,1,8,7,25,32,24,vab,4,false,of,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,4,6,4,False
requir,10,3,7,9,16,19,abv,1,false,for,8,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,1,1,5,4,1,5,2,2,False
requir,10,4,14,9,23,19,avb,1,false,for,8,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,0,2,7,4,3,5,4,2,False
requir,10,11,21,9,30,19,avb,1,false,for,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,3,0,3,8,4,4,5,5,2,False
requir,3,4,7,16,23,19,avb,1,false,for,9,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,False
requir,3,11,14,16,30,19,avb,1,false,for,9,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,2,5,2,False
requir,4,11,7,23,30,19,vab,1,false,for,10,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,4,5,2,True
increas,4,13,17,11,28,15,avb,5,true,of,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,6,2,4,7,3,4,4,6,2,False
conserv,2,3,5,2,7,4,avb,1,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,True
reduct,2,10,8,12,20,10,vab,3,false,in,7,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,1,2,5,3,2,4,3,2,True
abolish,8,26,34,4,38,12,avb,4,false,of,7,10,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,0,6,8,2,6,3,7,1,False
express,7,2,9,5,14,12,avb,2,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,4,1,3,2,4,2,True
